image_path,class_label_x,attributes_x,caption_x,instance_id_x,Unnamed: 5_x,attr_color,attr_material,attr_condition,attributes_clean,class_label_y,attributes_y,caption_y,instance_id_y,Unnamed: 5_y,changed_class,split
images/Team17_electric_kettle_6_4.jpg,electric_kettle,unknown,object photo,,Team17_electric_kettle_6_5,unknown,unknown,unknown,color:unknown;material:unknown;condition:unknown,electric_kettle,unknown,object photo,,Team17_electric_kettle_6_5,kettle,train
images/team5_pen_G4.jpg,pen,color:white;material:plastic;condition:used,a white colored pen,TEAM5_PEN_G_4,,white,plastic,used,color:white;material:plastic;condition:used,pen,color:white;material:plastic;condition:used,a white colored pen,TEAM5_PEN_G_4,,pen,train
images/Team18_Personal_Care_shampoo_bottle_013.jpg,Personal_Care_shampoo_bottle,colour:red;material:plastic;condition:new;size:large,Back of a red plastic shampoo bottle.,Team18_Shampoo_bottle_K_3,,red,plastic,new,color:red;material:plastic;condition:new,Personal_Care_shampoo_bottle,colour:red;material:plastic;condition:new;size:large,Back of a red plastic shampoo bottle.,Team18_Shampoo_bottle_K_3,,shampoo,train
images/team24_phone_charger_039.jpg,phone_charger,color:white;material:plastic;condition:used,a white plastic used phone_charger,,TEAM24_PHONE_CHARGER_H_4,white,plastic,used,color:white;material:plastic;condition:used,phone_charger,color:white;material:plastic;condition:used,a white plastic used phone_charger,,TEAM24_PHONE_CHARGER_H_4,charger,train
images/team23_lunchbox_055.jpg,lunchbox,"""color:white;material:plastic;condition:old""",Detailed artwork on a blue card.,,TEAM23_LUNCHBOX_K_55,white,plastic,old,color:white;material:plastic;condition:old,lunchbox,"""color:white;material:plastic;condition:old""",Detailed artwork on a blue card.,,TEAM23_LUNCHBOX_K_55,lunchbox,train
images/team11_usb_cable_030.jpg,usb_cable,color:white;material:plastic;condition:used,usb_cable image,,Team_11_usb_cable_usb_cable_030,white,plastic,used,color:white;material:plastic;condition:used,usb_cable,color:white;material:plastic;condition:used,usb_cable image,,Team_11_usb_cable_usb_cable_030,cable,train
images/team8_comb_029.jpg,personal_care_comb,"color:brown,size:medium,condition:used,material:plastic",A used medium sized brown plastic hair comb,comb_F_4,,brown,plastic,used,color:brown;material:plastic;condition:used,personal_care_comb,"color:brown,size:medium,condition:used,material:plastic",A used medium sized brown plastic hair comb,comb_F_4,,comb,train
images/team11_mouse_002.jpg,mouse,color:black;material:plastic;condition:new,black wired mouse with matte finish,,Team_11_mouse_mouse_002,black,plastic,new,color:black;material:plastic;condition:new,mouse,color:black;material:plastic;condition:new,black wired mouse with matte finish,,Team_11_mouse_mouse_002,mouse,train
images/team13_food_storage_plastic_container_037.jpg,food_storage_plastic_container,color:transparent;material:plastic;condition:used;size:large;style:minimalist,plastic food container with seal,,TEAM13_FOOD_STORAGE_PLASTIC_CONTAINER_H_2,transparent,plastic,used,color:transparent;material:plastic;condition:used,food_storage_plastic_container,color:transparent;material:plastic;condition:used;size:large;style:minimalist,plastic food container with seal,,TEAM13_FOOD_STORAGE_PLASTIC_CONTAINER_H_2,container,train
images/team8_pen_048.jpg,stationery_pen,"color:blue,size:small,condition:unknown,material:plastic",A small sized blue plastic pen,pen_J_4,,blue,plastic,unknown,color:blue;material:plastic;condition:unknown,stationery_pen,"color:blue,size:small,condition:unknown,material:plastic",A small sized blue plastic pen,pen_J_4,,pen,train
images/team22_notebook_055.jpg,stationery_notebook,color:brown;material:paper;size:medium,spiral-bound notebook with a cover design resembling an old wooden texture and a brown paper overlay,,team22_NOTEBOOK_K_5,brown,paper,unknown,color:brown;material:paper;condition:unknown,stationery_notebook,color:brown;material:paper;size:medium,spiral-bound notebook with a cover design resembling an old wooden texture and a brown paper overlay,,team22_NOTEBOOK_K_5,notebook,train
images\team14_pen (33).jpg,stationary_pen,color:black;material:plastic;condition:used;size:medium,a used medium-sized BLACK plastic pen,TEAM14_BLACKPEN_M,,black,plastic,used,color:black;material:plastic;condition:used,stationary_pen,color:black;material:plastic;condition:used;size:medium,a used medium-sized BLACK plastic pen,TEAM14_BLACKPEN_M,,pen,train
images/team10_Medical_pills_276.jpg,pill,color:silver;material:plastic;condition:new;size:medium,silver plastic pill in new condition,TEAM10_PILL_G_2,,silver,plastic,new,color:silver;material:plastic;condition:new,pill,color:silver;material:plastic;condition:new;size:medium,silver plastic pill in new condition,TEAM10_PILL_G_2,,pill,train
images/team11_water_bottle_005.jpg,water_bottle,color:transparent;material:plastic;condition:new,water_bottle image,,Team_11_water_bottle_water_bottle_005,transparent,plastic,new,color:transparent;material:plastic;condition:new,water_bottle,color:transparent;material:plastic;condition:new,water_bottle image,,Team_11_water_bottle_water_bottle_005,bottle,train
images\team14_phone_charger (8).jpg,electronic_accessories_phone_charger,color:white;material:plastic;condition:used;size:medium,white phone charger with red cable,Team14_WhitePhoneCharger_L,,white,plastic,used,color:white;material:plastic;condition:used,electronic_accessories_phone_charger,color:white;material:plastic;condition:used;size:medium,white phone charger with red cable,Team14_WhitePhoneCharger_L,,charger,train
images/team9_cap_05_a.jpg,cap,color:blue;material:fabric;condition:new;size:large,cap with puma logo,team9_cap_05_1,,blue,fabric,new,color:blue;material:fabric;condition:new,cap,color:blue;material:fabric;condition:new;size:large,cap with puma logo,team9_cap_05_1,,cap,train
images/team10_electronics_accessories_earphones_105.jpg,earphones,color:green;material:plastic;condition:new;size:small,green plastic earphones in small size,TEAM10_EAR_W_2,,green,plastic,new,color:green;material:plastic;condition:new,earphones,color:green;material:plastic;condition:new;size:small,green plastic earphones in small size,TEAM10_EAR_W_2,,earphones,train
images/team8_watch_006.jpg,clothing_wrist_watch,"color: black, size: medium, condition: used, material: rubber",A used medium sized black rubber watch,watch_B_1,,black,rubber,used,color:black;material:rubber;condition:used,clothing_wrist_watch,"color: black, size: medium, condition: used, material: rubber",A used medium sized black rubber watch,watch_B_1,,watch,train
images/team23_water_bottle_060.jpg,water_bottle,"""color:yellow;material:plastic;condition:old""",,,TEAM23_WATER_BOTTLE_L_60,yellow,plastic,old,color:yellow;material:plastic;condition:old,water_bottle,"""color:yellow;material:plastic;condition:old""",,,TEAM23_WATER_BOTTLE_L_60,bottle,train
images/team8_bags_031.jpg,travel_backpack,"color:blue,size:medium,condition:used,material:cloth",A used medium sized blue cloth bag,bag_A_4,,blue,cloth,used,color:blue;material:cloth;condition:used,travel_backpack,"color:blue,size:medium,condition:used,material:cloth",A used medium sized blue cloth bag,bag_A_4,,backpack,train
images/team23_pen_024.jpg,pen,"""color:blue;material:plastic;condition:new""",Simple black pen on desk.,,TEAM23_PEN_E_24,blue,plastic,new,color:blue;material:plastic;condition:new,pen,"""color:blue;material:plastic;condition:new""",Simple black pen on desk.,,TEAM23_PEN_E_24,pen,train
images/team10_electronics_accessories_keyboards_144.jpg,keyboard,color:black;material:plastic;condition:new;size:large,black plastic keyboard in new condition,TEAM10_KEY_M_1,,black,plastic,new,color:black;material:plastic;condition:new,keyboard,color:black;material:plastic;condition:new;size:large,black plastic keyboard in new condition,TEAM10_KEY_M_1,,keyboard,train
images\team14_notebook (34).jpg,stationary_notebook,color:unknown;material:unknown;condition:new;size:large,new large open notebook placed right,Team14_UnkNotebook_I,,unknown,unknown,new,color:unknown;material:unknown;condition:new,stationary_notebook,color:unknown;material:unknown;condition:new;size:large,new large open notebook placed right,Team14_UnkNotebook_I,,notebook,train
images/team25_cup_56.jpg,tableware_cup,"""color:blue;material:clay;condition:new;shape:cylindrical""","""blue cup with nice diamond design""",,cup_U_1,blue,clay,new,color:blue;material:clay;condition:new,tableware_cup,"""color:blue;material:clay;condition:new;shape:cylindrical""","""blue cup with nice diamond design""",,cup_U_1,cup,train
images/Team17_Cosmetics_lipstick_7_4.jpg,Cosmetics_lipstick,unknown,object photo,,Team17_Cosmetics_lipstick_7_5,unknown,unknown,unknown,color:unknown;material:unknown;condition:unknown,Cosmetics_lipstick,unknown,object photo,,Team17_Cosmetics_lipstick_7_5,lipstick,train
images/Team16_plate26.jpg,plate,color:blue;material:plastic;condition:new,A teal-colored silicone suction plate shaped like a crab for kids.,PLT26,,blue,plastic,new,color:blue;material:plastic;condition:new,plate,color:blue;material:plastic;condition:new,A teal-colored silicone suction plate shaped like a crab for kids.,PLT26,,plate,train
images/Team15_bottle_38.jpg,bottle,color:silver;material:steel;condition:used,silver steel bottle,,Team15_bottle_38,silver,steel,used,color:silver;material:steel;condition:used,bottle,color:silver;material:steel;condition:used,silver steel bottle,,Team15_bottle_38,bottle,train
images/team3_wrist_watch_023.jpg,wrist_watch,color:silver;material:metal;pattern:unknown;condition:used;features:analog,A silver analog metal wrist_watch in used condition.,team3_watch_06_3,,silver,metal,used,color:silver;material:metal;condition:used,wrist_watch,color:silver;material:metal;pattern:unknown;condition:used;features:analog,A silver analog metal wrist_watch in used condition.,team3_watch_06_3,,watch,train
images/Team18_Footwear_Sneakers_029.jpg,Footwear_Sneakers,color:multi-color;material:unknown;condition:used;size:unknown,Sneakers next to a red shoebox.,Team18_Sneakers_C_4,,multi-color,unknown,used,color:multi-color;material:unknown;condition:used,Footwear_Sneakers,color:multi-color;material:unknown;condition:used;size:unknown,Sneakers next to a red shoebox.,Team18_Sneakers_C_4,,sneakers,train
images/team8_toothbrush_026.jpg,personal_care_toothbrush,"color:purple,size:medium,condition:used,material:rubber",A used medium sized purple rubber toothbrush,toothbrush_F_1,,purple,rubber,used,color:purple;material:rubber;condition:used,personal_care_toothbrush,"color:purple,size:medium,condition:used,material:rubber",A used medium sized purple rubber toothbrush,toothbrush_F_1,,toothbrush,train
images/team23_hanger_018.jpg,hanger,"""color:grey;material:metal;condition:old""",Geometric outline on a textured wall.,,TEAM23_HANGER_D_18,grey,metal,old,color:grey;material:metal;condition:old,hanger,"""color:grey;material:metal;condition:old""",Geometric outline on a textured wall.,,TEAM23_HANGER_D_18,hanger,train
images/team23_hanger_039.jpg,hanger,"""color:green;material:plastic;condition:old""",Lime green plastic hanger on white.,,TEAM23_HANGER_H_39,green,plastic,old,color:green;material:plastic;condition:old,hanger,"""color:green;material:plastic;condition:old""",Lime green plastic hanger on white.,,TEAM23_HANGER_H_39,hanger,train
images/team9_wristwatch_07_e.jpg,wristwatch,color:multicolor;material:metal;condition:used;size:medium,analog watch,team9_wristwatch_07_5,,multicolor,metal,used,color:multicolor;material:metal;condition:used,wristwatch,color:multicolor;material:metal;condition:used;size:medium,analog watch,team9_wristwatch_07_5,,watch,train
images/team23_pencil_044.jpg,pencil,"""color:green;material:wood;condition:old""",Lighted sign contrasts with dark background.,,TEAM23_PENCIL_I_44,green,wood,old,color:green;material:wood;condition:old,pencil,"""color:green;material:wood;condition:old""",Lighted sign contrasts with dark background.,,TEAM23_PENCIL_I_44,pencil,train
images/Team17_clothing_watch_2_4.jpg,clothing_watch,unknown,object photo,,Team17_clothing_watch_2_5,unknown,unknown,unknown,color:unknown;material:unknown;condition:unknown,clothing_watch,unknown,object photo,,Team17_clothing_watch_2_5,watch,train
images/team24_sneakers_027.jpg,footwear_sneakers,color:blue;material:fabric;condition:used,Classic blue fabric sneakers pre-loved,,TEAM24_SNEAKERS_F_2,blue,fabric,used,color:blue;material:fabric;condition:used,footwear_sneakers,color:blue;material:fabric;condition:used,Classic blue fabric sneakers pre-loved,,TEAM24_SNEAKERS_F_2,sneakers,train
images/team24_phone_charger_032.jpg,phone_charger,color:white;material:plastic;condition:used,a white plastic used phone_charger,,TEAM24_PHONE_CHARGER_G_2,white,plastic,used,color:white;material:plastic;condition:used,phone_charger,color:white;material:plastic;condition:used,a white plastic used phone_charger,,TEAM24_PHONE_CHARGER_G_2,charger,train
images/team13_clothing_cap_032.jpg,clothing_cap,color:blue;material:cotton;condition:used;size:small;style:modern,cap with adjustable strap and fabric material,,TEAM13_CLOTHING_CAP_I_5,blue,cotton,used,color:blue;material:cotton;condition:used,clothing_cap,color:blue;material:cotton;condition:used;size:small;style:modern,cap with adjustable strap and fabric material,,TEAM13_CLOTHING_CAP_I_5,cap,train
images/Team18_Electronics_Accessories_mouse_029.jpg,Electronics_Accessories_mouse,color:green;material:plastic;condition:used;size:small,Green mouse on a gaming mousepad.,Team18_Electronics_Accessories_H_4,,green,plastic,used,color:green;material:plastic;condition:used,Electronics_Accessories_mouse,color:green;material:plastic;condition:used;size:small,Green mouse on a gaming mousepad.,Team18_Electronics_Accessories_H_4,,mouse,train
images/team10_electronics_accessories_mouse_253.jpg,mouse,color:black;material:plastic;condition:used;size:medium,black plastic mouse in medium size,TEAM10_MOU_X_2,,black,plastic,used,color:black;material:plastic;condition:used,mouse,color:black;material:plastic;condition:used;size:medium,black plastic mouse in medium size,TEAM10_MOU_X_2,,mouse,train
